play_id,game_id,old_game_id,home_team,away_team,season_type,week,posteam,posteam_type,defteam,side_of_field,yardline_100,game_date,quarter_seconds_remaining,half_seconds_remaining,game_seconds_remaining,game_half,quarter_end,drive,sp,qtr,down,goal_to_go,time,yrdln,ydstogo,ydsnet,desc,play_type,yards_gained,shotgun,no_huddle,qb_dropback,qb_kneel,qb_spike,qb_scramble,pass_length,pass_location,air_yards,yards_after_catch,run_location,run_gap,field_goal_result,kick_distance,extra_point_result,two_point_conv_result,home_timeouts_remaining,away_timeouts_remaining,timeout,timeout_team,td_team,td_player_name,td_player_id,posteam_timeouts_remaining,defteam_timeouts_remaining,total_home_score,total_away_score,posteam_score,defteam_score,score_differential,posteam_score_post,defteam_score_post,score_differential_post,no_score_prob,opp_fg_prob,opp_safety_prob,opp_td_prob,fg_prob,safety_prob,td_prob,extra_point_prob,two_point_conversion_prob,ep,epa,total_home_epa,total_away_epa,total_home_rush_epa,total_away_rush_epa,total_home_pass_epa,total_away_pass_epa,air_epa,yac_epa,comp_air_epa,comp_yac_epa,total_home_comp_air_epa,total_away_comp_air_epa,total_home_comp_yac_epa,total_away_comp_yac_epa,total_home_raw_air_epa,total_away_raw_air_epa,total_home_raw_yac_epa,total_away_raw_yac_epa,wp,def_wp,home_wp,away_wp,wpa,vegas_wpa,vegas_home_wpa,home_wp_post,away_wp_post,vegas_wp,vegas_home_wp,total_home_rush_wpa,total_away_rush_wpa,total_home_pass_wpa,total_away_pass_wpa,air_wpa,yac_wpa,comp_air_wpa,comp_yac_wpa,total_home_comp_air_wpa,total_away_comp_air_wpa,total_home_comp_yac_wpa,total_away_comp_yac_wpa,total_home_raw_air_wpa,total_away_raw_air_wpa,total_home_raw_yac_wpa,total_away_raw_yac_wpa,punt_blocked,first_down_rush,first_down_pass,first_down_penalty,third_down_converted,third_down_failed,fourth_down_converted,fourth_down_failed,incomplete_pass,touchback,interception,punt_inside_twenty,punt_in_endzone,punt_out_of_bounds,punt_downed,punt_fair_catch,kickoff_inside_twenty,kickoff_in_endzone,kickoff_out_of_bounds,kickoff_downed,kickoff_fair_catch,fumble_forced,fumble_not_forced,fumble_out_of_bounds,solo_tackle,safety,penalty,tackled_for_loss,fumble_lost,own_kickoff_recovery,own_kickoff_recovery_td,qb_hit,rush_attempt,pass_attempt,sack,touchdown,pass_touchdown,rush_touchdown,return_touchdown,extra_point_attempt,two_point_attempt,field_goal_attempt,kickoff_attempt,punt_attempt,fumble,complete_pass,assist_tackle,lateral_reception,lateral_rush,lateral_return,lateral_recovery,passer_player_id,passer_player_name,passing_yards,receiver_player_id,receiver_player_name,receiving_yards,rusher_player_id,rusher_player_name,rushing_yards,lateral_receiver_player_id,lateral_receiver_player_name,lateral_receiving_yards,lateral_rusher_player_id,lateral_rusher_player_name,lateral_rushing_yards,lateral_sack_player_id,lateral_sack_player_name,interception_player_id,interception_player_name,lateral_interception_player_id,lateral_interception_player_name,punt_returner_player_id,punt_returner_player_name,lateral_punt_returner_player_id,lateral_punt_returner_player_name,kickoff_returner_player_name,kickoff_returner_player_id,lateral_kickoff_returner_player_id,lateral_kickoff_returner_player_name,punter_player_id,punter_player_name,kicker_player_name,kicker_player_id,own_kickoff_recovery_player_id,own_kickoff_recovery_player_name,blocked_player_id,blocked_player_name,tackle_for_loss_1_player_id,tackle_for_loss_1_player_name,tackle_for_loss_2_player_id,tackle_for_loss_2_player_name,qb_hit_1_player_id,qb_hit_1_player_name,qb_hit_2_player_id,qb_hit_2_player_name,forced_fumble_player_1_team,forced_fumble_player_1_player_id,forced_fumble_player_1_player_name,forced_fumble_player_2_team,forced_fumble_player_2_player_id,forced_fumble_player_2_player_name,solo_tackle_1_team,solo_tackle_2_team,solo_tackle_1_player_id,solo_tackle_2_player_id,solo_tackle_1_player_name,solo_tackle_2_player_name,assist_tackle_1_player_id,assist_tackle_1_player_name,assist_tackle_1_team,assist_tackle_2_player_id,assist_tackle_2_player_name,assist_tackle_2_team,assist_tackle_3_player_id,assist_tackle_3_player_name,assist_tackle_3_team,assist_tackle_4_player_id,assist_tackle_4_player_name,assist_tackle_4_team,tackle_with_assist,tackle_with_assist_1_player_id,tackle_with_assist_1_player_name,tackle_with_assist_1_team,tackle_with_assist_2_player_id,tackle_with_assist_2_player_name,tackle_with_assist_2_team,pass_defense_1_player_id,pass_defense_1_player_name,pass_defense_2_player_id,pass_defense_2_player_name,fumbled_1_team,fumbled_1_player_id,fumbled_1_player_name,fumbled_2_player_id,fumbled_2_player_name,fumbled_2_team,fumble_recovery_1_team,fumble_recovery_1_yards,fumble_recovery_1_player_id,fumble_recovery_1_player_name,fumble_recovery_2_team,fumble_recovery_2_yards,fumble_recovery_2_player_id,fumble_recovery_2_player_name,sack_player_id,sack_player_name,half_sack_1_player_id,half_sack_1_player_name,half_sack_2_player_id,half_sack_2_player_name,return_team,return_yards,penalty_team,penalty_player_id,penalty_player_name,penalty_yards,replay_or_challenge,replay_or_challenge_result,penalty_type,defensive_two_point_attempt,defensive_two_point_conv,defensive_extra_point_attempt,defensive_extra_point_conv,safety_player_name,safety_player_id,season,cp,cpoe,series,series_success,series_result,order_sequence,start_time,time_of_day,stadium,weather,nfl_api_id,play_clock,play_deleted,play_type_nfl,special_teams_play,st_play_type,end_clock_time,end_yard_line,fixed_drive,fixed_drive_result,drive_real_start_time,drive_play_count,drive_time_of_possession,drive_first_downs,drive_inside20,drive_ended_with_score,drive_quarter_start,drive_quarter_end,drive_yards_penalized,drive_start_transition,drive_end_transition,drive_game_clock_start,drive_game_clock_end,drive_start_yard_line,drive_end_yard_line,drive_play_id_started,drive_play_id_ended,away_score,home_score,location,result,total,spread_line,total_line,div_game,roof,surface,temp,wind,home_coach,away_coach,stadium_id,game_stadium,aborted_play,success,passer,passer_jersey_number,rusher,rusher_jersey_number,receiver,receiver_jersey_number,pass,rush,first_down,special,play,passer_id,rusher_id,receiver_id,name,jersey_number,id,fantasy_player_name,fantasy_player_id,fantasy,fantasy_id,out_of_bounds,home_opening_kickoff,qb_epa,xyac_epa,xyac_mean_yardage,xyac_median_yardage,xyac_success,xyac_fd,xpass,pass_oe,nflverse_game_id,possession_team,offense_formation,offense_personnel,defenders_in_box,defense_personnel,number_of_pass_rushers,players_on_play,offense_players,defense_players,n_offense,n_defense,ngs_air_yards,time_to_throw,was_pressure,route,defense_man_zone_type,defense_coverage_type
1.0,2023_02_BAL_CIN,2023091702,CIN,BAL,REG,2,,,,,,2023-09-17,900.0,1800.0,3600.0,Half1,0.0,,0.0,1.0,,0.0,15:00,CIN 35,0.0,,GAME,,,0.0,0.0,,0.0,0.0,0.0,,,,,,,,,,,3.0,3.0,,,,,,,,0.0,0.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.77022237,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43320796,0.566792,0.566792,0.43320796,-0.0,-0.0,0.0,,,0.3675704,0.6324296,0.0,0.0,0.0,0.0,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,2023,,,1.0,1.0,First down,1.0,"9/17/23, 13:02:31",,Paycor Stadium,"Cloudy Temp: 72° F, Humidity: 54%, Wind: NNW 4 mph",b07ca697-f053-11ed-b4a7-bab79e4492fa,0,0.0,GAME_START,0.0,,,,1.0,Touchdown,,,,,,,,,,,,,,,,,,27,24,Home,-3,51,3.5,45.5,1,outdoors,,,,Zac Taylor,John Harbaugh,CIN00,Paycor Stadium,0.0,0.0,,,,,,,0.0,0.0,,0.0,0.0,,,,,,,,,,,0.0,0.0,-0.0,,,,,,,,2023_02_BAL_CIN,,,,,,,,,,0.0,0.0,,,,,,
39.0,2023_02_BAL_CIN,2023091702,CIN,BAL,REG,2,BAL,away,CIN,CIN,35.0,2023-09-17,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,,0.0,15:00,CIN 35,0.0,75.0,"2-E.McPherson kicks 65 yards from CIN 35 to end zone, Touchback.",kickoff,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,65.0,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004567968,0.14358531,0.0023245513,0.27598566,0.21522638,0.003264584,0.35504553,0.0,0.0,0.77022237,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.43320796,0.566792,0.566792,0.43320796,-0.0,-0.0,0.0,0.566792,0.43320796,0.3675704,0.6324296,0.0,0.0,0.0,0.0,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,E.McPherson,00-0036854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BAL,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2023,,,1.0,1.0,First down,39.0,"9/17/23, 13:02:31",2023-09-17T17:02:31.340Z,Paycor Stadium,"Cloudy Temp: 72° F, Humidity: 54%, Wind: NNW 4 mph",b07ca697-f053-11ed-b4a7-bab79e4492fa,0,0.0,KICK_OFF,1.0,,2023-09-17T17:02:35.477Z,,1.0,Touchdown,2023-09-17T17:02:31.340Z,13.0,7:48,6.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,15:00,07:12,BAL 25,CIN 1,39.0,408.0,27,24,Home,-3,51,3.5,45.5,1,outdoors,,,,Zac Taylor,John Harbaugh,CIN00,Paycor Stadium,0.0,0.0,,,,,,,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,0.0,0.0,-0.0,,,,,,,,2023_02_BAL_CIN,CIN,,,,,,52673;52515;43366;46630;56071;54631;53578;48364;54604;52623;55951;52627;43507;52500;45268;55925;47896;53560;55960;52506;52797;47965,00-0035771;00-0036298;00-0034446;00-0038619;00-0037752;00-0036854;00-0036314;00-0038549;00-0038560;00-0035895;00-0035291,00-0032891;00-0035202;00-0037838;00-0038504;00-0036199;00-0032942;00-0036331;00-0033376;00-0034975;00-0036630;00-0036280,11.0,11.0,,,,,,
55.0,2023_02_BAL_CIN,2023091702,CIN,BAL,REG,2,BAL,away,CIN,BAL,75.0,2023-09-17,900.0,1800.0,3600.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,15:00,BAL 25,10.0,75.0,(15:00) (Shotgun) 8-L.Jackson pass short right to 80-I.Likely to BAL 33 for 8 yards (57-G.Pratt).,pass,8.0,1.0,0.0,1.0,0.0,0.0,0.0,short,right,4.0,4.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004567968,0.14358531,0.0023245513,0.27598566,0.21522638,0.003264584,0.35504553,0.0,0.0,0.77022237,0.6207538,-0.6207538,0.6207538,0.0,0.0,-0.6207538,0.6207538,-0.09488748,0.7156413,-0.09488748,0.7156413,0.09488748,-0.09488748,-0.7156413,0.7156413,0.09488748,-0.09488748,-0.7156413,0.7156413,0.43320796,0.566792,0.566792,0.43320796,0.0077076554,0.019459277,-0.019459277,0.5590844,0.4409156,0.3675704,0.6324296,0.0,0.0,-0.0077076554,0.0077076554,0.0,0.0077076554,0.0,0.0077076554,0.0,0.0,-0.0077076554,0.0077076554,0.0,0.0,-0.0077076554,0.0077076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,8.0,00-0037838,I.Likely,8.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0035697,,G.Pratt,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2023,0.7765711,22.34289,1.0,1.0,First down,55.0,"9/17/23, 13:02:31",2023-09-17T17:03:07.977Z,Paycor Stadium,"Cloudy Temp: 72° F, Humidity: 54%, Wind: NNW 4 mph",b07ca697-f053-11ed-b4a7-bab79e4492fa,0,0.0,PASS,0.0,,2023-09-17T17:03:12.353Z,,1.0,Touchdown,2023-09-17T17:02:31.340Z,13.0,7:48,6.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,15:00,07:12,BAL 25,CIN 1,39.0,408.0,27,24,Home,-3,51,3.5,45.5,1,outdoors,,,,Zac Taylor,John Harbaugh,CIN00,Paycor Stadium,0.0,1.0,L.Jackson,8.0,,,I.Likely,80.0,1.0,0.0,0.0,0.0,1.0,00-0034796,,00-0037838,L.Jackson,8.0,00-0034796,I.Likely,00-0037838,I.Likely,00-0037838,0.0,0.0,0.6207538,0.48868632,4.216651,2.0,0.61469,0.23389362,0.46250743,53.749256,2023_02_BAL_CIN,BAL,SHOTGUN,"1 RB, 2 TE, 2 WR",6.0,"4 DL, 2 LB, 5 DB",4.0,54496;46146;52517;44872;46155;54604;55886;47855;41295;44915;46101;41238;47896;52473;43641;46138;48026;48220;38557;54525;48159;43455,00-0036369;00-0034753;00-0037838;00-0039064;00-0031330;00-0034796;00-0031235;00-0034975;00-0035112;00-0029592;00-0035062,00-0037743;00-0034834;00-0033548;00-0035697;00-0033935;00-0036294;00-0032521;00-0034800;00-0035669;00-0037753;00-0032424,11.0,11.0,4.66,1.935,0.0,HITCH,ZONE_COVERAGE,COVER_3
80.0,2023_02_BAL_CIN,2023091702,CIN,BAL,REG,2,BAL,away,CIN,BAL,67.0,2023-09-17,866.0,1766.0,3566.0,Half1,0.0,1.0,0.0,1.0,2.0,0.0,14:26,BAL 33,2.0,75.0,(14:26) 43-J.Hill right end ran ob at BAL 36 for 3 yards (29-C.Taylor-Britt).,run,3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,right,end,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004708235,0.13207485,0.0024751003,0.23820682,0.21975254,0.0038272494,0.39895523,0.0,0.0,1.3909762,0.19376834,-0.8145222,0.8145222,-0.19376834,0.19376834,-0.6207538,0.6207538,,,0.0,0.0,0.09488748,-0.09488748,-0.7156413,0.7156413,0.09488748,-0.09488748,-0.7156413,0.7156413,0.4409156,0.5590844,0.5590844,0.4409156,0.013983786,0.0018405318,-0.0018405318,0.54510057,0.4548994,0.38702968,0.61297035,-0.013983786,0.013983786,-0.0077076554,0.0077076554,,,0.0,0.0,0.0,0.0,-0.0077076554,0.0077076554,0.0,0.0,-0.0077076554,0.0077076554,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0034975,J.Hill,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0037753,,C.Taylor-Britt,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2023,,,1.0,1.0,First down,80.0,"9/17/23, 13:02:31",2023-09-17T17:03:42.413Z,Paycor Stadium,"Cloudy Temp: 72° F, Humidity: 54%, Wind: NNW 4 mph",b07ca697-f053-11ed-b4a7-bab79e4492fa,0,0.0,RUSH,0.0,,2023-09-17T17:03:47.103Z,,1.0,Touchdown,2023-09-17T17:02:31.340Z,13.0,7:48,6.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,15:00,07:12,BAL 25,CIN 1,39.0,408.0,27,24,Home,-3,51,3.5,45.5,1,outdoors,,,,Zac Taylor,John Harbaugh,CIN00,Paycor Stadium,0.0,1.0,,,J.Hill,43.0,,,0.0,1.0,1.0,0.0,1.0,,00-0034975,,J.Hill,43.0,00-0034975,J.Hill,00-0034975,J.Hill,00-0034975,1.0,0.0,0.19376834,,,,,,0.30339894,-30.339893,2023_02_BAL_CIN,BAL,SINGLEBACK,"2 RB, 0 TE, 3 WR",6.0,"4 DL, 2 LB, 5 DB",,54496;46146;52517;44872;55886;47855;41295;53456;44915;45268;46101;41238;47896;52473;43641;48026;46138;48220;38557;54525;48159;43455,00-0036369;00-0039064;00-0031330;00-0036550;00-0033376;00-0034796;00-0031235;00-0034975;00-0035112;00-0029592;00-0035062,00-0037743;00-0034834;00-0033548;00-0035697;00-0033935;00-0036294;00-0032521;00-0035669;00-0034800;00-0037753;00-0032424,11.0,11.0,,,,,,
107.0,2023_02_BAL_CIN,2023091702,CIN,BAL,REG,2,BAL,away,CIN,BAL,64.0,2023-09-17,833.0,1733.0,3533.0,Half1,0.0,1.0,0.0,1.0,1.0,0.0,13:53,BAL 36,10.0,75.0,(13:53) (Shotgun) 8-L.Jackson scrambles up the middle to BAL 39 for 3 yards (98-D.Reader).,run,3.0,1.0,0.0,1.0,0.0,0.0,1.0,,,,,middle,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005040643,0.117171615,0.0020318662,0.22837238,0.2427719,0.0043334225,0.40027818,0.0,0.0,1.5847446,-0.2608676,-0.5536546,0.5536546,0.06709924,-0.06709924,-0.6207538,0.6207538,,,0.0,0.0,0.09488748,-0.09488748,-0.7156413,0.7156413,0.09488748,-0.09488748,-0.7156413,0.7156413,0.4548994,0.54510057,0.54510057,0.4548994,-0.013451248,-0.012790829,0.012790829,0.55855185,0.44144815,0.3888702,0.61112976,-0.0005325377,0.0005325377,-0.0077076554,0.0077076554,,,0.0,0.0,0.0,0.0,-0.0077076554,0.0077076554,0.0,0.0,-0.0077076554,0.0077076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,00-0034796,L.Jackson,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0032424,,D.Reader,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2023,,,2.0,1.0,First down,107.0,"9/17/23, 13:02:31",2023-09-17T17:04:17.547Z,Paycor Stadium,"Cloudy Temp: 72° F, Humidity: 54%, Wind: NNW 4 mph",b07ca697-f053-11ed-b4a7-bab79e4492fa,0,0.0,RUSH,0.0,,2023-09-17T17:04:26.327Z,,1.0,Touchdown,2023-09-17T17:02:31.340Z,13.0,7:48,6.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,15:00,07:12,BAL 25,CIN 1,39.0,408.0,27,24,Home,-3,51,3.5,45.5,1,outdoors,,,,Zac Taylor,John Harbaugh,CIN00,Paycor Stadium,0.0,0.0,L.Jackson,8.0,,8.0,,,1.0,0.0,0.0,0.0,1.0,00-0034796,,,L.Jackson,8.0,00-0034796,L.Jackson,00-0034796,L.Jackson,00-0034796,0.0,0.0,-0.2608676,,,,,,0.44570336,55.429665,2023_02_BAL_CIN,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,54496;46146;52517;44872;46155;55886;47855;41295;53456;44915;46101;41238;47896;52473;43641;48026;46138;48220;38557;54525;48159;43455,00-0036369;00-0034753;00-0039064;00-0031330;00-0036550;00-0034796;00-0031235;00-0034975;00-0035112;00-0029592;00-0035062,00-0037743;00-0034834;00-0033548;00-0035697;00-0033935;00-0036294;00-0032521;00-0035669;00-0034800;00-0037753;00-0032424,11.0,11.0,,,,,,
134.0,2023_02_BAL_CIN,2023091702,CIN,BAL,REG,2,BAL,away,CIN,BAL,61.0,2023-09-17,785.0,1685.0,3485.0,Half1,0.0,1.0,0.0,1.0,2.0,0.0,13:05,BAL 39,7.0,75.0,(13:05) (Shotgun) 8-L.Jackson pass short left to 3-O.Beckham pushed ob at BAL 44 for 5 yards (21-M.Hilton).,pass,5.0,1.0,0.0,1.0,0.0,0.0,0.0,short,left,5.0,0.0,,,,,,,3.0,3.0,0.0,,,,,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005356652,0.12402435,0.0019068992,0.24044186,0.24841425,0.0042755306,0.37558043,0.0,0.0,1.323877,0.08386514,-0.6375197,0.6375197,0.06709924,-0.06709924,-0.704619,0.704619,0.08386514,0.0,0.08386514,0.0,0.011022335,-0.011022335,-0.7156413,0.7156413,0.011022335,-0.011022335,-0.7156413,0.7156413,0.44144815,0.55855185,0.55855185,0.44144815,-0.00019350648,0.04199019,-0.04199019,0.5587454,0.44125465,0.37607938,0.6239206,-0.0005325377,0.0005325377,-0.007514149,0.007514149,-0.00019350648,0.0,-0.00019350648,0.0,0.00019350648,-0.00019350648,-0.0077076554,0.0077076554,0.00019350648,-0.00019350648,-0.0077076554,0.0077076554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,00-0034796,L.Jackson,5.0,00-0031235,O.Beckham,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,CIN,,00-0032521,,M.Hilton,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,,0.0,,,0.0,0.0,0.0,0.0,,,2023,0.7442719,25.572813,2.0,1.0,First down,134.0,"9/17/23, 13:02:31",2023-09-17T17:05:05.863Z,Paycor Stadium,"Cloudy Temp: 72° F, Humidity: 54%, Wind: NNW 4 mph",b07ca697-f053-11ed-b4a7-bab79e4492fa,0,0.0,PASS,0.0,,2023-09-17T17:05:10.400Z,,1.0,Touchdown,2023-09-17T17:02:31.340Z,13.0,7:48,6.0,1.0,1.0,1.0,1.0,5.0,KICKOFF,TOUCHDOWN,15:00,07:12,BAL 25,CIN 1,39.0,408.0,27,24,Home,-3,51,3.5,45.5,1,outdoors,,,,Zac Taylor,John Harbaugh,CIN00,Paycor Stadium,0.0,1.0,L.Jackson,8.0,,,O.Beckham,3.0,1.0,0.0,0.0,0.0,1.0,00-0034796,,00-0031235,L.Jackson,8.0,00-0034796,O.Beckham,00-0031235,O.Beckham,00-0031235,1.0,0.0,0.08386514,0.7183607,3.7596443,2.0,0.98586184,0.53414565,0.63003546,36.996452,2023_02_BAL_CIN,BAL,SHOTGUN,"1 RB, 1 TE, 3 WR",7.0,"4 DL, 2 LB, 5 DB",4.0,54496;46146;52517;44872;46155;55886;47855;41295;53456;44915;46101;41238;47896;52473;43641;48026;46138;48220;38557;54525;48159;43455,00-0036369;00-0034753;00-0039064;00-0031330;00-0036550;00-0034796;00-0031235;00-0034975;00-0035112;00-0029592;00-0035062,00-0037743;00-0034834;00-0033548;00-0035697;00-0033935;00-0036294;00-0032521;00-0035669;00-0034800;00-0037753;00-0032424,11.0,11.0,8.25,2.336,0.0,OUT,MAN_COVERAGE,COVER_1
